collection,source_product,source_category,similar_products,similar_categories,similarity_scores,validation_status,error_type
shortsleeve,[M241625] 15수 코튼 반팔 티셔츠,반팔,"['[M241625] 15수 코튼 반팔 티셔츠', 'LIMA SILKET COTTON T-SHIRTS (KHAKI)', 'LIMA SILKET COTTON T-SHIRTS (BEIGE)', '코튼 슬림핏 티셔츠_블랙', 'STANDARD FIT BASIC HALF T-SHIRTS_WHITE', '코튼 프리미엄 티셔츠_화이트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.97), np.float64(87.44), np.float64(87.29), np.float64(86.93), np.float64(86.24), np.float64(84.65)]",success,
shortsleeve,[MARKMxSOON.EASY] BORDER HALF T-SHIRTS,반팔,"['[MARKMxSOON.EASY] BORDER HALF T-SHIRTS', '위어드데이 오버핏 티셔츠 화이트 (WEIRDDAY T-SHIRT WHITE)', 'WHITE TEES (155)', 'X-Ray 그래픽 면 티셔츠 화이트', 'Letter - White  T-shirts', 'CSL Yogis Home Mild Mint Tulum']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.32), np.float64(77.47), np.float64(76.18), np.float64(75.75), np.float64(75.1), np.float64(74.85)]",success,
shortsleeve,[Oasis] Cotton Pleats Short Pullover  Baby Pink,반팔,"['[Oasis] Cotton Pleats Short Pullover  Baby Pink', '코튼 슬림핏 티셔츠_블랙', 'LIMA SILKET COTTON T-SHIRTS (BEIGE)', '라운드넥 반팔 블라우스(SA5SS90)', 'T-SHAPED PINTUCK LINEN T-SHIRT_T416TP117', 'STANDARD FIT BASIC HALF T-SHIRTS_WHITE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.4), np.float64(78.4), np.float64(77.63), np.float64(75.72), np.float64(74.89), np.float64(74.84)]",success,
shortsleeve,[PSG] 엠블럼 PK셔츠_화이트,반팔,"['[PSG] 엠블럼 PK셔츠_화이트', '레알 마드리드 2425 홈 저지 IU5011', 'Summer Boy 반팔티 아이보리', 'Flowing Island 반팔티 화이트', '헨리넥 사선 컬러 블록 티셔츠 CFS20MKRT401', '베이직 피케 티셔츠 MW3ME174']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(64.97), np.float64(63.23), np.float64(62.43), np.float64(62.42), np.float64(62.4)]",success,
shortsleeve,[PWX]Q222-3523-1MG 남성 라운드티셔츠,반팔,"['[PWX]Q222-3523-1MG 남성 라운드티셔츠', 'Q221-3523-1MG 남성 라운드티셔츠', 'P2407 메쉬배색 기능성 오버핏반팔 [블랙]', '드라이 머슬핏 반팔 6컬러', 'Q519-3586-1ZK 남성 반팔 라운드 티셔츠', '짐 머슬핏 에어 숏 슬리브 [카키]']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(94.83), np.float64(80.15), np.float64(73.58), np.float64(70.52), np.float64(69.74), np.float64(69.46)]",success,
shortsleeve,[ROF X LETINDINER] PIPPI GRACE 반팔티 [5컬러],반팔,"['[ROF X LETINDINER] PIPPI GRACE 반팔티 [5컬러]', '키보드폭탄 오버핏 반팔 티셔츠', '명탐정 코난 어려져버린 명탐정 야광티셔츠', 'SHY BEAR GRAPHIC 티셔츠 - 퍼플', '토미에키티 티셔츠 이토준지 산리오콜라보 반팔티', 'HR cartoon short tshirt black 카툰 블랙 반팔티셔츠']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.06), np.float64(71.46), np.float64(69.85), np.float64(69.41), np.float64(69.13), np.float64(68.12)]",success,
shortsleeve,[SET] 빈티지 피그 그래픽 오버핏 하프 반팔티 5종  세트,반팔,"['[SET] 빈티지 피그 그래픽 오버핏 하프 반팔티 5종  세트', '[SET]썸머 컬렉션 티셔츠', 'ACHROMATIC_ 헤비웨이트 세미오버핏 반팔티 ( 2Color )', '무브먼트 피그먼트 반팔티', 'TORNADO LOGO TEE_WHITE(NG2EMUT503A)', '( 2Pack ) 레이어드 트임 실키 반팔티 ( 4Color )']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.01), np.float64(82.64), np.float64(77.46), np.float64(76.91), np.float64(75.73), np.float64(74.76)]",success,
shortsleeve,[SET]썸머 컬렉션 티셔츠,반팔,"['[SET]썸머 컬렉션 티셔츠', '[SET] 빈티지 피그 그래픽 오버핏 하프 반팔티 5종  세트', 'WHITE TEES (155)', 'BLUE TEES (149)', 'TORNADO LOGO TEE_WHITE(NG2EMUT503A)', 'COLLAGE OVERSIZED TEE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.51), np.float64(82.38), np.float64(75.78), np.float64(74.74), np.float64(74.32), np.float64(74.11)]",success,
shortsleeve,[Sport] 크루넥 티셔츠 (129) AFPM2311600-129,반팔,"['[Sport] 크루넥 티셔츠 (129) AFPM2311600-129', 'PIXEL LOGO COTTON T-SHIRT (black)', 'AC1701 티셔츠', 'Circle Logo T-shirt [White]', 'CLASSIC FINGER LOGO T-SHIRT (BLACK)', 'UNISEX 피마코튼 베이직 반소매 화이트(FCD2TS122M)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.03), np.float64(74.2), np.float64(70.85), np.float64(70.46), np.float64(69.74), np.float64(69.12)]",success,
shortsleeve,[STSD]ALPHABET N SSLV TS,반팔,"['[STSD]ALPHABET N SSLV TS', 'PALM TREE ROUND LOGO TEE (WHITE)', 'TDISL 원형 로고 반팔 화이트', 'CAVY_little lasting 반팔 티셔츠 (민트)', '스몰로고 반팔티 [NAVY]', '블러 로고 티셔츠 (화이트레드)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(94.61), np.float64(76.31), np.float64(76.22), np.float64(73.02), np.float64(72.48), np.float64(71.9)]",success,
shortsleeve,[T1] 포르페 쿨아머 반팔 티셔츠 2ATAM24007GYS,반팔,"['[T1] 포르페 쿨아머 반팔 티셔츠 2ATAM24007GYS', '남성 스퀘어 로고 패치 티셔츠 _블랙_A414130036', '[남성] 투발루 티_다크 인디고 VR14321050', '005 블루라벨 티셔츠 네이비', '에센셜 로고 티셔츠 블랙', 'V FLASH M001 T-SHIRT (WHITE)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.11), np.float64(73.66), np.float64(73.46), np.float64(71.28), np.float64(71.16), np.float64(70.38)]",success,
shortsleeve,[TWENTY TWENTY] CREW NECK TEE_WHITE,반팔,"['[TWENTY TWENTY] CREW NECK TEE_WHITE', '휠라 FILA 컴포트핏 인터내셔널 로고 반팔티 (FS2RSF2131X_BLK)', '베이직 유넥 실켓 코튼 티셔츠_WHITE', 'MILES RICHMOND CREW [WHITE]', '베이식 레이어드 크루 넥 반팔 티 [화이트]', '남성 스퀘어 뉴욕 로고 티셔츠 _네이비_A414130101']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.83), np.float64(68.74), np.float64(67.9), np.float64(67.25), np.float64(67.03), np.float64(67.02)]",success,
shortsleeve,[UNISEX]  LOVE SWITCH TSHIRT (WHITE),반팔,"['[UNISEX]  LOVE SWITCH TSHIRT (WHITE)', '로고 그래픽 티셔츠 NAES2-MKS120_110', '베이직 유넥 실켓 코튼 티셔츠_WHITE', 'UNISEX 피마코튼 베이직 반소매 화이트(FCD2TS122M)', 'Sunny T-shirt (Light Gray)', '맨즈 오버핏 반팔 티셔츠 SPJMCNRS331MOWH']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.37), np.float64(77.63), np.float64(77.33), np.float64(76.54), np.float64(76.03), np.float64(75.52)]",success,
shortsleeve,[UNISEX] 씬 레터링 반팔 티셔츠 (BLUE GREY),반팔,"['[UNISEX] 씬 레터링 반팔 티셔츠 (BLUE GREY)', '에센셜 로고 티셔츠 블랙', 'Sunny T-shirt (Light Gray)', 'Color TEE[MULTI]', 'SCOM_LIGHT OLIVE', '스케이트 바이탈 바이오넷 반팔 티셔츠 (블랙) VU241TS009']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.65), np.float64(72.21), np.float64(71.88), np.float64(71.76), np.float64(71.38), np.float64(70.73)]",success,
shortsleeve,[UNISEX] 잔다르크 그래픽 반팔 티셔츠 (BLACK),반팔,"['[UNISEX] 잔다르크 그래픽 반팔 티셔츠 (BLACK)', '에센셜 로고 티셔츠 블랙', 'Club Rule T-Shirts Black', '[UNISEX] 씬 레터링 반팔 티셔츠 (BLUE GREY)', 'HR® 0029 untitled short sleeved tshirt black 반팔티', '싱글 크롭 오버 티셔츠 (블랙)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(92.75), np.float64(70.08), np.float64(69.81), np.float64(69.73), np.float64(69.43), np.float64(69.33)]",success,
shortsleeve,[UNISEX]홀스 로고 반팔티_화이트,반팔,"['[UNISEX]홀스 로고 반팔티_화이트', '옐로우 월 티셔츠 화이트', '스왈로 러브 반팔티 화이트', 'GODDESS SHORT SLEEVES-WHITE(가디스 반팔-화이트)', '연못 반팔티 [WHITE]', 'Nuclear Tee - WHITE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.48), np.float64(69.9), np.float64(69.11), np.float64(68.72), np.float64(68.16), np.float64(68.01)]",success,
shortsleeve,[WMC × HINA] QWER 고스트 티셔츠_BLUE,반팔,"['[WMC × HINA] QWER 고스트 티셔츠_BLUE', 'SURFBOY TEE skyblue', 'Comics Printing Tee - TEAL', 'CANDY RABBIT GRAPHIC 티셔츠 - 옐로우', 'MINT CANDY BEAR LOGO 티셔츠 - 옐로우', '남여공용 마운틴 반소매 티셔츠[YELLOW](UA5ST1B_75)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.73), np.float64(71.74), np.float64(71.69), np.float64(71.44), np.float64(71.22), np.float64(70.64)]",success,
shortsleeve,[남녀 공용] 옵아트 마운틴 그래픽 티셔츠_BK,반팔,"['[남녀 공용] 옵아트 마운틴 그래픽 티셔츠_BK', 'OCEAN PIECE T-SHIRT NAVY', '웨이크보드 반팔티셔츠(블랙)', '싱글 크롭 오버 티셔츠 (블랙)', 'NH GEMINI 오버핏 반팔 (GAS2-3NH1139)', 'X-Ray 그래픽 면 티셔츠 화이트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(73.3), np.float64(73.2), np.float64(72.29), np.float64(72.01), np.float64(71.84)]",success,
shortsleeve,[남성] 에이스 폴로 _라이트 베이지_VR14121134,반팔,"['[남성] 에이스 폴로 _라이트 베이지_VR14121134', 'HONEYCOMB POLO T-SHIRTS_NMTCM24406YEX', '오픈 카라 코튼 티셔츠 2 COLOR', '남성 토널 블로킹 폴로 반팔 티셔츠(J325372-BEH)', '남성 컬러티핑 카라티 (NEON GREEN)', 'CYCLING HALF SLEEVE COLLARED T-SHIRT (DARK SKYBLUE)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(76.95), np.float64(74.88), np.float64(74.52), np.float64(74.16), np.float64(73.6)]",success,
shortsleeve,[남성] 투발루 티_다크 인디고 VR14321050,반팔,"['[남성] 투발루 티_다크 인디고 VR14321050', '데일리 베이직 반소매 티셔츠  그린 (423642LY1M)', '[여성] 포즈 피티드 티_다크 퍼플 VR24321016', 'AC1701 티셔츠', '남성 스퀘어 로고 패치 티셔츠 _블랙_A414130036', '에센셜 로고 티셔츠 블랙']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.68), np.float64(86.14), np.float64(84.28), np.float64(81.0), np.float64(80.71), np.float64(80.46)]",success,
shortsleeve,[무료반품] ESPOL 베이직 티셔츠 MT-X353,반팔,"['[무료반품] ESPOL 베이직 티셔츠 MT-X353', 'BLUE TEES (149)', '005 블루라벨 티셔츠 네이비', 'UFC 액티브 스몰로고 릴렉스핏 반팔 티셔츠 화이트 그레이 U2SSU2305M1', '[무료반품] SURF 그래픽 반팔 티셔츠 MT-X471', '2PACK 3STAR LOGO TEE_WHITE OR BLACK(NG2DMUT500A)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.15), np.float64(81.9), np.float64(79.12), np.float64(77.84), np.float64(77.27), np.float64(76.89)]",success,
shortsleeve,[무료반품] SURF 그래픽 반팔 티셔츠 MT-X471,반팔,"['[무료반품] SURF 그래픽 반팔 티셔츠 MT-X471', '로고티 _ 화이트', '스케이트 바이탈 바이오넷 반팔 티셔츠 (블랙) VU241TS009', '위어드데이 오버핏 티셔츠 화이트 (WEIRDDAY T-SHIRT WHITE)', '[무료반품] ESPOL 베이직 티셔츠 MT-X353', 'INSIDE HALF TEE_WHITE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.41), np.float64(80.96), np.float64(80.11), np.float64(78.98), np.float64(78.72), np.float64(78.31)]",success,
shortsleeve,[무료반품] 소로나 그래픽 티셔츠 MT-X362,반팔,"['[무료반품] 소로나 그래픽 티셔츠 MT-X362', 'S 레터링 로고 테디 반팔 인디핑크', 'PEACH PINK TEES (277)', '위어드데이 오버핏 티셔츠 화이트 (WEIRDDAY T-SHIRT WHITE)', 'BLUE TEES (149)', 'PALM TREE ROUND LOGO TEE (WHITE)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.03), np.float64(84.64), np.float64(82.25), np.float64(81.37), np.float64(81.21), np.float64(78.89)]",success,
shortsleeve,[여성] 포즈 피티드 티_다크 퍼플 VR24321016,반팔,"['[여성] 포즈 피티드 티_다크 퍼플 VR24321016', '[남성] 투발루 티_다크 인디고 VR14321050', 'Beige Label Punching Top - Gray', '라운지 티셔츠-화이트', '데일리 베이직 반소매 티셔츠  그린 (423642LY1M)', '로고 크롭 티셔츠 NAEU5-WKS330_110']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.71), np.float64(83.45), np.float64(76.33), np.float64(75.71), np.float64(75.17), np.float64(73.67)]",success,
shortsleeve,[여성]Minimal logo 반팔티셔츠 BK3981_민트,반팔,"['[여성]Minimal logo 반팔티셔츠 BK3981_민트', '[여성]Minimal logo 반팔티셔츠 BK3981_핑크', '오가닉 크루넥 반팔 티셔츠 (민트)', '오버핏 로고 라이트 퍼플', 'X-Ray 그래픽 면 티셔츠 화이트', '로고티 _ 화이트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(86.68), np.float64(84.76), np.float64(83.8), np.float64(79.82), np.float64(79.42)]",success,
shortsleeve,[여성]Minimal logo 반팔티셔츠 BK3981_핑크,반팔,"['[여성]Minimal logo 반팔티셔츠 BK3981_핑크', '[여성]Minimal logo 반팔티셔츠 BK3981_민트', 'YK YKC 오벌 크롭티-화이트', '오버핏 로고 라이트 퍼플', '로고티 _ 화이트', 'DINIWID ROUND TEE_PINK']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.96), np.float64(87.79), np.float64(80.45), np.float64(78.79), np.float64(78.25), np.float64(77.76)]",success,
shortsleeve,[쿨 코튼] 2팩 반팔 티셔츠_멀티,반팔,"['[쿨 코튼] 2팩 반팔 티셔츠_멀티', '2PACK 3STAR LOGO TEE_WHITE OR BLACK(NG2DMUT500A)', '[2PACK] 메쉬 심볼로고 머슬핏 반팔 티셔츠', '[2PACK]무지 머슬핏 스탠다드 반소매', 'ACHROMATIC_ 헤비웨이트 세미오버핏 반팔티 ( 2Color )', '박스 로고 티 화이트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.34), np.float64(87.66), np.float64(86.11), np.float64(83.21), np.float64(83.01), np.float64(80.24)]",success,
shortsleeve,[키스오브라이프 하늘 착용] ROUND HEM RAGLAN LS TEE GREY,반팔,"['[키스오브라이프 하늘 착용] ROUND HEM RAGLAN LS TEE GREY', 'ZEBRA LOGO CROPPED T-SHIRT WHITE', 'MF 클래식 유넥 크롭 티-핑크', '[crop tee] FIRST LOVE', 'CANDY STRIPE T  BLACK', '오버핏 로고 라이트 퍼플']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(96.6), np.float64(64.18), np.float64(63.37), np.float64(61.9), np.float64(61.81), np.float64(61.42)]",success,
shortsleeve,[틸틸] 오버핏 티셔츠 (챠콜),반팔,"['[틸틸] 오버핏 티셔츠 (챠콜)', '스페이스 투어 오버사이즈 티셔츠 [그레이]', '미디움핏 프렌치슬리브 체스트플라워 반팔 티셔츠 블랙', '로고테이프 포인트 포켓 라운드 반팔티셔츠 CXS24MKRT504 BLU', '빈티지바이크 피그먼트 오버핏 반팔티셔츠 차콜', '레터링 로고  엠블럼 라운드 넥  15수 면 반팔 티셔츠_네이비']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(95.25), np.float64(72.92), np.float64(71.85), np.float64(69.74), np.float64(69.51), np.float64(69.04)]",success,
shortsleeve,가먼트다잉 그래픽 티셔츠  핑크 (324742MY1X),반팔,"['가먼트다잉 그래픽 티셔츠  핑크 (324742MY1X)', '[무료반품] 소로나 그래픽 티셔츠 MT-X362', '오버핏 로고 라이트 퍼플', 'YK 렉시티-화이트', 'BLUE TEES (149)', '[여성]Minimal logo 반팔티셔츠 BK3981_민트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(95.92), np.float64(73.61), np.float64(73.36), np.float64(73.22), np.float64(72.86), np.float64(72.54)]",success,
shortsleeve,게스 커플 쿨링 고축사 브이넥 반팔티 남 NO2KE440,반팔,"['게스 커플 쿨링 고축사 브이넥 반팔티 남 NO2KE440', '헨리넥 사선 컬러 블록 티셔츠 CFS20MKRT401', '탑텐 공용 면 쓰리팩 반팔 티셔츠 MSE5TS3001', '[쿨 코튼] 2팩 반팔 티셔츠_멀티', '휠라 FILA 컴포트핏 인터내셔널 로고 반팔티 (FS2RSF2131X_BLK)', '반팔티 기본 면티 무지티 3장세트 32수 특가 MBBST20']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.86), np.float64(68.88), np.float64(66.45), np.float64(66.07), np.float64(65.77), np.float64(65.57)]",success,
shortsleeve,게임보이 반팔티 차콜,반팔,"['게임보이 반팔티 차콜', '베이커리 테디 반팔티 차콜', 'Summer Boy 반팔티 아이보리', '기프트 테디베어 프린트 오버핏 반팔티 화이트', 'Flowing Island 반팔티 화이트', '면티 퍼플 40종 베르디베어 남자 여자 반팔티 곰돌이 티셔츠 남성 여성 반팔 커플티 빅사이즈 의류 옷 티']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(94.8), np.float64(81.25), np.float64(80.33), np.float64(77.1), np.float64(76.93), np.float64(75.03)]",success,
shortsleeve,겟하빗 티셔츠 화이트,반팔,"['겟하빗 티셔츠 화이트', '서클 마운틴 반팔티셔츠 화이트 FST163', '로고티 _ 화이트', '박스 로고 티 화이트', '화이트 아크 티셔츠', '피그먼트 아크 티셔츠']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(81.83), np.float64(79.93), np.float64(79.89), np.float64(77.96), np.float64(77.85)]",success,
shortsleeve,공용) 튜블러 5팩 패키지 반팔티,반팔,"['공용) 튜블러 5팩 패키지 반팔티', 'ACHROMATIC_ 헤비웨이트 세미오버핏 반팔티 ( 2Color )', '[2PACK]무지 머슬핏 스탠다드 반소매', '반팔티 기본 면티 무지티 3장세트 32수 특가 MBBST20', '[2PACK] 에어쿨링 드라이 기능성 무지 반팔티', '2PACK_SET 무지 프레쉬핏 우먼 티셔츠']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(96.58), np.float64(85.82), np.float64(85.26), np.float64(85.13), np.float64(84.79), np.float64(84.73)]",success,
shortsleeve,국대유니폼 2024 국가대표 손흥민 빅사이즈 대한민국축구유니폼 이강인 김민재 홈경기 양말세트,반팔,"['국대유니폼 2024 국가대표 손흥민 빅사이즈 대한민국축구유니폼 이강인 김민재 홈경기 양말세트', '드라이 머슬핏 반팔 6컬러', '남성 티셔츠 DC705WMST', '라이프가드 02_FGCT', '사커 풋볼 배색 반팔티셔츠 [라이트핑크]', '버팔로자수 오버핏']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.17), np.float64(65.55), np.float64(65.45), np.float64(65.17), np.float64(65.1), np.float64(64.8)]",success,
shortsleeve,그랑블루_CRCT,반팔,"['그랑블루_CRCT', '크레슨트 이미지네이션 01_CRCT', '서프 -  우키요에 02_CRCT', 'POSEIDON 01_WHCT', '라이프 이즈 어 저니_CRCT', '트라이앵글 서프_WHCT']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(100.0), np.float64(67.85), np.float64(67.16), np.float64(66.98), np.float64(66.59), np.float64(66.48)]",success,
shortsleeve,그래피티 로고 오버핏 반팔 티셔츠 (차콜),반팔,"['그래피티 로고 오버핏 반팔 티셔츠 (차콜)', '레트로 소울 그래픽 오버핏 반팔 티셔츠 (그레이)', '빈티지바이크 피그먼트 오버핏 반팔티셔츠 차콜', 'TORNADO LOGO TEE_WHITE(NG2EMUT503A)', '피그먼트 아크 티셔츠', '무브먼트 피그먼트 반팔티']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.19), np.float64(77.66), np.float64(76.21), np.float64(74.44), np.float64(74.36), np.float64(74.27)]",success,
shortsleeve,그래픽 오버사이즈 티셔츠 민트,반팔,"['그래픽 오버사이즈 티셔츠 민트', '[여성]Minimal logo 반팔티셔츠 BK3981_민트', 'TU-002 에어', '오가닉 크루넥 반팔 티셔츠 (민트)', 'PIECE LOVE PEACE TEE (WHITE)', 'COLLAGE OVERSIZED TEE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.14), np.float64(78.68), np.float64(77.78), np.float64(77.5), np.float64(75.63), np.float64(75.13)]",success,
shortsleeve,그래픽 오버핏 반팔티 화이트,반팔,"['그래픽 오버핏 반팔티 화이트', 'COLLAGE OVERSIZED TEE', '페이스 반팔 티셔츠 화이트', 'WHITE TEES (155)', '박스 로고 티 화이트', 'SALOME & JOHN 02_WMT']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.23), np.float64(83.84), np.float64(81.28), np.float64(80.98), np.float64(80.83), np.float64(79.69)]",success,
shortsleeve,그레이 서퍼 반팔티 블랙 그린,반팔,"['그레이 서퍼 반팔티 블랙 그린', '남성 티셔츠 DC705WMST', '웨이크보드 반팔티셔츠(블랙)', 'STONIE GRAVEL 06 [ M23T06 ]black', 'HR cartoon short tshirt black 카툰 블랙 반팔티셔츠', 'HR® 0022 cross short sleeved tshirt black 반팔티']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(91.51), np.float64(74.43), np.float64(74.36), np.float64(73.87), np.float64(73.28), np.float64(72.47)]",success,
shortsleeve,기프트 테디베어 프린트 오버핏 반팔티 화이트,반팔,"['기프트 테디베어 프린트 오버핏 반팔티 화이트', '(23SS)DROP BEAR 크롭 반팔 티셔츠 화이트', 'Flowing Island 반팔티 화이트', 'Summer Boy 반팔티 아이보리', '게임보이 반팔티 차콜', '어텐션 반팔티 화이트']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(95.84), np.float64(82.87), np.float64(82.39), np.float64(81.21), np.float64(80.67), np.float64(78.22)]",success,
shortsleeve,"김진주 작가, Love rally 반팔티셔츠",반팔,"['김진주 작가, Love rally 반팔티셔츠', 'WHITE TEES (155)', 'PALM TREE ROUND LOGO TEE (WHITE)', 'X-Ray 그래픽 면 티셔츠 화이트', 'Sunny T-shirt (Light Gray)', '[MARKMxSOON.EASY] BORDER HALF T-SHIRTS']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(96.34), np.float64(72.8), np.float64(71.42), np.float64(71.0), np.float64(70.66), np.float64(70.61)]",success,
shortsleeve,낙타 캠핑 오버핏 반팔티셔츠_YD2043TSWH,반팔,"['낙타 캠핑 오버핏 반팔티셔츠_YD2043TSWH', '마운틴 리버2 오버핏 반팔티셔츠_YD2042TSWH', '레안보우 캠핑 오버핏 반팔티셔츠_YD2031TSGR', '올 데이 마운틴 오버핏 반팔티셔츠_YD2035TSBU', '캠핑 트레인 오버핏 반팔티셔츠_YD2046TSBU', '캠핑 트레인 오버핏 반팔티셔츠_YD2046TSGR']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.61), np.float64(88.87), np.float64(88.32), np.float64(88.09), np.float64(87.61), np.float64(87.15)]",success,
shortsleeve,남녀공용 오알 러너 티셔츠 [블랙],반팔,"['남녀공용 오알 러너 티셔츠 [블랙]', '여성용 오알 월계수 티셔츠[블랙]', 'arc logo t-shirt(pigment charcoal)', 'CLASSIC FINGER LOGO T-SHIRT (BLACK)', '무브먼트 피그먼트 반팔티', '투어 로고 티-폴 블루']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(94.55), np.float64(70.83), np.float64(64.39), np.float64(62.17), np.float64(62.12), np.float64(62.04)]",success,
shortsleeve,남성 S 로고 라운드 반팔 티셔츠 뒤어깨 S심볼 라운드 반팔 티셔츠 GREEN  SNA3MRS201GR,반팔,"['남성 S 로고 라운드 반팔 티셔츠 뒤어깨 S심볼 라운드 반팔 티셔츠 GREEN  SNA3MRS201GR', 'X-Ray 그래픽 면 티셔츠 화이트', '치비에 오버핏 반팔 티셔츠 [라이트 퍼플]', '[여성]Minimal logo 반팔티셔츠 BK3981_민트', '맨즈 오버핏 반팔 티셔츠 SPJMCNRS331MOWH', 'UNISEX 피마코튼 베이직 반소매 화이트(FCD2TS122M)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(99.72), np.float64(70.75), np.float64(70.01), np.float64(69.51), np.float64(69.19), np.float64(67.49)]",success,
shortsleeve,남성 소로나 카라반팔티,반팔,"['남성 소로나 카라반팔티', '탑텐 공용 면 쓰리팩 반팔 티셔츠 MSE5TS3001', 'CYCLING HALF SLEEVE COLLARED T-SHIRT (DARK SKYBLUE)', '머슬핏 케이블 카라넥 반팔 니트 A212', '오픈 카라 코튼 티셔츠 2 COLOR', '남성 토널 블로킹 폴로 반팔 티셔츠(J325372-BEH)']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(98.73), np.float64(74.75), np.float64(73.65), np.float64(72.69), np.float64(72.53), np.float64(72.37)]",success,
shortsleeve,남성 스퀘어 뉴욕 로고 티셔츠 _네이비_A414130101,반팔,"['남성 스퀘어 뉴욕 로고 티셔츠 _네이비_A414130101', '남성 자수 로고 앤 라인 티셔츠 _라이트 블루_A414130107', '[남성] 투발루 티_다크 인디고 VR14321050', 'MILES RICHMOND CREW [NAVY]', '남성 스퀘어 로고 패치 티셔츠 _블랙_A414130036', 'MATIN HERITAGE CROP TOP IN WHITE']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.53), np.float64(76.46), np.float64(74.33), np.float64(73.44), np.float64(70.59), np.float64(70.22)]",success,
shortsleeve,남성 스퀘어 로고 패치 티셔츠 _블랙_A414130036,반팔,"['남성 스퀘어 로고 패치 티셔츠 _블랙_A414130036', 'CLASSIC FINGER LOGO T-SHIRT (BLACK)', 'PIXEL LOGO COTTON T-SHIRT (black)', 'GCS34408 OVER FIT 화이트 오버핏 아트웍 티셔츠', '에센셜 로고 티셔츠 블랙', '[남성] 투발루 티_다크 인디고 VR14321050']","['반팔', '반팔', '반팔', '반팔', '반팔', '반팔']","[np.float64(97.56), np.float64(79.73), np.float64(75.75), np.float64(75.57), np.float64(75.21), np.float64(74.91)]",success,
